timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent
2026-03-22T00:42:42.715924952,142.250.137.132,10.0.2.15,0,0,TLSV1.3,1289
2026-03-22T00:42:42.715959502,10.0.2.15,142.250.137.132,43074,443,TCP,54
2026-03-22T00:42:42.720044469,10.0.2.15,142.250.137.132,0,0,TLSV1.3,93
2026-03-22T00:42:42.723838553,142.250.137.132,10.0.2.15,443,43074,TCP,60
2026-03-22T00:42:42.728482372,10.10.10.10,10.0.2.15,0,0,DNS,116
2026-03-22T00:42:42.732662249,10.0.2.15,142.250.137.94,34442,443,TCP,74
2026-03-22T00:42:42.753417637,142.250.139.94,10.0.2.15,0,0,TLSV1.3,2934
2026-03-22T00:42:42.753455077,10.0.2.15,142.250.139.94,48154,443,TCP,54
2026-03-22T00:42:42.754600182,142.250.139.94,10.0.2.15,0,0,TLSV1.3,1307
2026-03-22T00:42:42.754620092,10.0.2.15,142.250.139.94,48154,443,TCP,54
2026-03-22T00:42:42.758229983,142.250.137.94,10.0.2.15,443,34442,TCP,60
2026-03-22T00:42:42.758308549,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.774850828,10.0.2.15,142.250.139.94,0,0,TLSV1.3,118
2026-03-22T00:42:42.777559976,142.250.139.94,10.0.2.15,443,48154,TCP,60
2026-03-22T00:42:42.800730319,142.250.139.94,10.0.2.15,0,0,TLSV1.3,668
2026-03-22T00:42:42.803652292,10.0.2.15,142.250.139.94,48154,443,TCP,54
2026-03-22T00:42:42.812590469,10.0.2.15,142.250.139.94,0,0,TLSV1.3,241
2026-03-22T00:42:42.814137651,142.250.139.94,10.0.2.15,443,48154,TCP,60
2026-03-22T00:42:42.826890226,10.0.2.15,142.250.137.94,0,0,TLSV1.3,571
2026-03-22T00:42:42.827837189,142.250.137.94,10.0.2.15,443,34442,TCP,60
2026-03-22T00:42:42.835648926,10.0.2.15,142.250.139.94,0,0,TLSV1.3,78
2026-03-22T00:42:42.838230455,142.250.139.94,10.0.2.15,443,48154,TCP,60
2026-03-22T00:42:42.838230554,142.250.139.94,10.0.2.15,0,0,TLSV1.3,85
2026-03-22T00:42:42.840804000,10.0.2.15,142.250.139.94,48154,443,TCP,54
2026-03-22T00:42:42.843167057,10.0.2.15,142.250.139.94,48154,443,TCP,54
2026-03-22T00:42:42.849144802,10.0.2.15,142.250.137.94,34444,443,TCP,74
2026-03-22T00:42:42.856437471,10.0.2.15,142.250.137.94,34446,443,TCP,74
2026-03-22T00:42:42.863580652,10.0.2.15,142.250.137.94,34448,443,TCP,74
2026-03-22T00:42:42.873533377,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2934
2026-03-22T00:42:42.873585908,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.874057223,142.250.137.94,10.0.2.15,443,34444,TCP,60
2026-03-22T00:42:42.874082751,10.0.2.15,142.250.137.94,34444,443,TCP,54
2026-03-22T00:42:42.874057331,142.250.137.94,10.0.2.15,0,0,TLSV1.3,1307
2026-03-22T00:42:42.874162474,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.880481558,10.0.2.15,142.250.137.94,0,0,TLSV1.3,118
2026-03-22T00:42:42.881441640,142.250.137.94,10.0.2.15,443,34446,TCP,60
2026-03-22T00:42:42.881476796,10.0.2.15,142.250.137.94,34446,443,TCP,54
2026-03-22T00:42:42.885400351,142.250.137.94,10.0.2.15,443,34442,TCP,60
2026-03-22T00:42:42.891497107,142.250.137.94,10.0.2.15,443,34448,TCP,60
2026-03-22T00:42:42.891544273,10.0.2.15,142.250.137.94,34448,443,TCP,54
2026-03-22T00:42:42.894266932,10.0.2.15,142.250.137.94,0,0,TLSV1.3,224
2026-03-22T00:42:42.894931200,142.250.137.94,10.0.2.15,443,34442,TCP,60
2026-03-22T00:42:42.902778389,10.0.2.15,142.250.137.94,34448,443,TCP,54
2026-03-22T00:42:42.903602465,142.250.137.94,10.0.2.15,443,34448,TCP,60
2026-03-22T00:42:42.904067843,10.0.2.15,142.250.137.94,34444,443,TCP,54
2026-03-22T00:42:42.905176921,142.250.137.94,10.0.2.15,443,34444,TCP,60
2026-03-22T00:42:42.905475727,142.250.137.94,10.0.2.15,0,0,TLSV1.3,668
2026-03-22T00:42:42.905483968,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.913736544,10.0.2.15,142.250.137.94,34446,443,TCP,54
2026-03-22T00:42:42.914375224,142.250.137.94,10.0.2.15,443,34446,TCP,60
2026-03-22T00:42:42.915478239,10.0.2.15,142.250.137.94,0,0,TLSV1.3,394
2026-03-22T00:42:42.915747767,142.250.137.94,10.0.2.15,443,34442,TCP,60
2026-03-22T00:42:42.916568055,10.0.2.15,142.250.137.94,0,0,TLSV1.3,85
2026-03-22T00:42:42.917418430,142.250.137.94,10.0.2.15,443,34442,TCP,60
2026-03-22T00:42:42.919340779,142.250.137.94,10.0.2.15,0,0,TLSV1.3,85
2026-03-22T00:42:42.919360080,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.930224054,142.250.137.94,10.0.2.15,443,34448,TCP,60
2026-03-22T00:42:42.930264312,10.0.2.15,142.250.137.94,34448,443,TCP,54
2026-03-22T00:42:42.930224417,142.250.137.94,10.0.2.15,443,34444,TCP,60
2026-03-22T00:42:42.930383910,10.0.2.15,142.250.137.94,34444,443,TCP,54
2026-03-22T00:42:42.935035873,10.0.2.15,142.250.137.94,0,0,TLSV1.3,167
2026-03-22T00:42:42.935746236,142.250.137.94,10.0.2.15,443,34442,TCP,60
2026-03-22T00:42:42.938498899,142.250.137.94,10.0.2.15,443,34446,TCP,60
2026-03-22T00:42:42.938532232,10.0.2.15,142.250.137.94,34446,443,TCP,54
2026-03-22T00:42:42.942038445,142.250.137.94,10.0.2.15,0,0,TLSV1.3,4699
2026-03-22T00:42:42.942038653,142.250.137.94,10.0.2.15,0,0,TLSV1.3,1414
2026-03-22T00:42:42.942038699,142.250.137.94,10.0.2.15,0,0,TLSV1.3,1494
2026-03-22T00:42:42.942866421,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.943209130,142.250.137.94,10.0.2.15,0,0,TLSV1.3,5814
2026-03-22T00:42:42.943573266,142.250.137.94,10.0.2.15,0,0,TLSV1.3,813
2026-03-22T00:42:42.943667332,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.944858206,10.0.2.15,142.250.137.94,0,0,TLSV1.3,93
2026-03-22T00:42:42.947455692,10.0.2.15,142.250.137.94,0,0,TLSV1.3,89
2026-03-22T00:42:42.947865461,142.250.137.94,10.0.2.15,443,34442,TCP,60
2026-03-22T00:42:42.948243643,142.250.137.94,10.0.2.15,443,34442,TCP,60
2026-03-22T00:42:42.961312662,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2853
2026-03-22T00:42:42.961347215,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.961814049,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:42:42.961983562,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:42.962322003,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:42.962451406,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.964208441,142.250.137.94,10.0.2.15,0,0,TLSV1.3,5494
2026-03-22T00:42:42.964229427,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.967082648,142.250.137.94,10.0.2.15,0,0,TLSV1.3,4134
2026-03-22T00:42:42.967112280,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.967772827,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:42.967942340,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.969814471,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:42.969903599,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.969814806,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:42.970547830,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.971403194,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:42.971513457,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.971967850,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:42.972616288,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.973445037,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:42.973852236,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.974460747,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:42.974572843,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.974929482,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:42.975551468,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.978028899,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:42.978056544,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:42.978029213,142.250.137.94,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:42.990917886,142.250.137.94,10.0.2.15,0,0,TLSV1.3,10934
2026-03-22T00:42:42.990918216,142.250.137.94,10.0.2.15,0,0,TLSV1.3,3230
2026-03-22T00:42:42.991731404,10.0.2.15,142.250.137.94,34442,443,TCP,54
2026-03-22T00:42:43.175691940,10.0.2.15,142.250.139.138,0,0,TLSV1.3,725
2026-03-22T00:42:43.176046606,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:43.176518289,10.0.2.15,142.250.139.138,0,0,TLSV1.3,1967
2026-03-22T00:42:43.177233681,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:43.177233922,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:43.234153407,142.250.139.138,10.0.2.15,0,0,TLSV1.3,831
2026-03-22T00:42:43.234613430,10.0.2.15,142.250.139.138,0,0,TLSV1.3,93
2026-03-22T00:42:43.237656073,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:43.866317958,10.0.2.15,142.250.139.138,0,0,TLSV1.3,585
2026-03-22T00:42:43.867525737,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:43.869094734,10.0.2.15,142.250.139.138,0,0,TLSV1.3,2059
2026-03-22T00:42:43.869671229,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:43.870536816,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:43.888975438,10.0.2.15,142.250.139.95,0,0,TLSV1.3,145
2026-03-22T00:42:43.889676967,142.250.139.95,10.0.2.15,443,52782,TCP,60
2026-03-22T00:42:43.922412824,142.250.139.138,10.0.2.15,0,0,TLSV1.3,878
2026-03-22T00:42:43.922798776,10.0.2.15,142.250.139.138,0,0,TLSV1.3,93
2026-03-22T00:42:43.926097249,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:43.939340074,142.250.139.95,10.0.2.15,0,0,TLSV1.3,196
2026-03-22T00:42:43.939770742,10.0.2.15,142.250.139.95,0,0,TLSV1.3,93
2026-03-22T00:42:43.942974133,142.250.139.95,10.0.2.15,443,52782,TCP,60
2026-03-22T00:42:43.943297157,10.0.2.15,142.250.139.95,0,0,TLSV1.3,694
2026-03-22T00:42:43.943702146,142.250.139.95,10.0.2.15,443,52780,TCP,60
2026-03-22T00:42:43.944799941,10.0.2.15,142.250.139.95,0,0,TLSV1.3,1823
2026-03-22T00:42:43.945434952,142.250.139.95,10.0.2.15,443,52780,TCP,60
2026-03-22T00:42:43.945435028,142.250.139.95,10.0.2.15,443,52780,TCP,60
2026-03-22T00:42:44.005337723,142.250.139.95,10.0.2.15,0,0,TLSV1.3,1041
2026-03-22T00:42:44.005377655,10.0.2.15,142.250.139.95,52780,443,TCP,54
2026-03-22T00:42:44.006972229,142.250.139.95,10.0.2.15,0,0,TLSV1.3,315
2026-03-22T00:42:44.006998306,10.0.2.15,142.250.139.95,52780,443,TCP,54
2026-03-22T00:42:44.007760096,10.0.2.15,142.250.139.95,0,0,TLSV1.3,93
2026-03-22T00:42:44.008246294,142.250.139.95,10.0.2.15,443,52780,TCP,60
2026-03-22T00:42:44.361539719,10.0.2.15,142.251.156.119,0,0,TLSV1.3,140
2026-03-22T00:42:44.363140358,142.251.156.119,10.0.2.15,443,49036,TCP,60
2026-03-22T00:42:44.427651949,142.251.156.119,10.0.2.15,0,0,TLSV1.3,640
2026-03-22T00:42:44.427695371,10.0.2.15,142.251.156.119,49036,443,TCP,54
2026-03-22T00:42:44.428796673,10.0.2.15,142.251.156.119,0,0,TLSV1.3,93
2026-03-22T00:42:44.429453074,142.251.156.119,10.0.2.15,443,49036,TCP,60
2026-03-22T00:42:44.536127865,10.0.2.15,142.251.156.119,0,0,TLSV1.3,141
2026-03-22T00:42:44.538199237,142.251.156.119,10.0.2.15,443,49036,TCP,60
2026-03-22T00:42:44.601488052,142.251.156.119,10.0.2.15,0,0,TLSV1.3,579
2026-03-22T00:42:44.601488359,142.251.156.119,10.0.2.15,0,0,TLSV1.3,124
2026-03-22T00:42:44.601973145,10.0.2.15,142.251.156.119,49036,443,TCP,54
2026-03-22T00:42:44.602338777,10.0.2.15,142.251.156.119,0,0,TLSV1.3,93
2026-03-22T00:42:44.602600124,142.251.156.119,10.0.2.15,443,49036,TCP,60
2026-03-22T00:42:44.765902377,10.0.2.15,142.250.139.138,0,0,TLSV1.3,1968
2026-03-22T00:42:44.767336541,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:44.767336767,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:44.767616673,10.0.2.15,142.250.139.138,0,0,TLSV1.3,476
2026-03-22T00:42:44.768228426,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:44.821337114,142.250.139.138,10.0.2.15,0,0,TLSV1.3,928
2026-03-22T00:42:44.822564019,10.0.2.15,142.250.139.138,0,0,TLSV1.3,93
2026-03-22T00:42:44.824955969,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:44.945248089,10.0.2.15,142.250.139.94,0,0,TLSV1.3,1028
2026-03-22T00:42:44.946084331,142.250.139.94,10.0.2.15,443,48120,TCP,60
2026-03-22T00:42:44.948094638,10.0.2.15,142.250.139.94,0,0,TLSV1.3,1031
2026-03-22T00:42:44.948587199,142.250.139.94,10.0.2.15,443,48120,TCP,60
2026-03-22T00:42:44.971308121,142.250.139.94,10.0.2.15,0,0,TLSV1.3,1220
2026-03-22T00:42:44.971355207,10.0.2.15,142.250.139.94,48120,443,TCP,54
2026-03-22T00:42:44.974533188,142.250.139.94,10.0.2.15,0,0,TLSV1.3,1521
2026-03-22T00:42:44.974634645,10.0.2.15,142.250.139.94,48120,443,TCP,54
2026-03-22T00:42:44.974533554,142.250.139.94,10.0.2.15,0,0,TLSV1.3,331
2026-03-22T00:42:44.974924679,10.0.2.15,142.250.139.94,48120,443,TCP,54
2026-03-22T00:42:44.976368127,10.0.2.15,142.250.139.94,0,0,TLSV1.3,93
2026-03-22T00:42:44.977027849,142.250.139.94,10.0.2.15,443,48120,TCP,60
2026-03-22T00:42:45.623287897,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:42:45.623587007,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:42:45.623962692,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:45.623962780,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:45.777473086,10.0.2.15,142.250.139.138,0,0,TLSV1.3,727
2026-03-22T00:42:45.778470633,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:45.778856200,10.0.2.15,142.250.139.138,0,0,TLSV1.3,478
2026-03-22T00:42:45.779222235,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:45.861479207,10.0.2.15,142.250.139.94,0,0,TLSV1.3,1049
2026-03-22T00:42:45.863146803,142.250.139.94,10.0.2.15,443,48120,TCP,60
2026-03-22T00:42:45.865322111,142.250.139.138,10.0.2.15,0,0,TLSV1.3,1048
2026-03-22T00:42:45.872711274,10.0.2.15,142.250.139.138,0,0,TLSV1.3,93
2026-03-22T00:42:45.875386507,142.250.139.138,10.0.2.15,443,55030,TCP,60
2026-03-22T00:42:45.962761142,142.250.139.94,10.0.2.15,0,0,TLSV1.3,5828
2026-03-22T00:42:45.963311601,10.0.2.15,142.250.139.94,48120,443,TCP,54
2026-03-22T00:42:45.964425747,10.0.2.15,142.250.139.94,0,0,TLSV1.3,93
2026-03-22T00:42:45.964961751,142.250.139.94,10.0.2.15,443,48120,TCP,60
2026-03-22T00:42:47.570219522,10.0.2.15,34.212.100.236,0,0,TCP,54
2026-03-22T00:42:47.570656770,34.212.100.236,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:48.625779361,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:42:48.627416896,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:42:48.627643551,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:48.628526024,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:48.850080079,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:42:48.850683801,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:49.110503087,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:42:49.111318336,10.0.2.15,34.107.221.82,0,0,TCP,54
2026-03-22T00:42:49.113483363,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:49.113483579,34.107.221.82,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:49.369237995,10.0.2.15,34.107.221.82,0,0,TCP,54
2026-03-22T00:42:49.371569137,34.107.221.82,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:53.201256024,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:42:53.201623730,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:54.878225873,10.0.2.15,10.10.10.10,0,0,DNS,88
2026-03-22T00:42:54.879115948,10.0.2.15,10.10.10.10,0,0,DNS,88
2026-03-22T00:42:55.237306386,10.10.10.10,10.0.2.15,0,0,DNS,136
2026-03-22T00:42:55.237307061,10.10.10.10,10.0.2.15,0,0,DNS,148
2026-03-22T00:42:55.238727697,10.0.2.15,208.80.154.224,59976,80,TCP,74
2026-03-22T00:42:55.239409966,10.0.2.15,208.80.154.224,59978,80,TCP,74
2026-03-22T00:42:55.247217876,10.0.2.15,208.80.154.224,59980,80,TCP,74
2026-03-22T00:42:55.299098579,208.80.154.224,10.0.2.15,80,59978,TCP,60
2026-03-22T00:42:55.299257576,10.0.2.15,208.80.154.224,59978,80,TCP,54
2026-03-22T00:42:55.299099452,208.80.154.224,10.0.2.15,80,59980,TCP,60
2026-03-22T00:42:55.299680385,10.0.2.15,208.80.154.224,59980,80,TCP,54
2026-03-22T00:42:55.300934372,10.0.2.15,208.80.154.224,0,0,HTTP,390
2026-03-22T00:42:55.301404018,208.80.154.224,10.0.2.15,80,59980,TCP,60
2026-03-22T00:42:55.354193307,208.80.154.224,10.0.2.15,0,0,HTTP,227
2026-03-22T00:42:55.354255205,10.0.2.15,208.80.154.224,59980,80,TCP,54
2026-03-22T00:42:55.354193772,208.80.154.224,10.0.2.15,80,59980,TCP,60
2026-03-22T00:42:55.355405128,10.0.2.15,208.80.154.224,59980,80,TCP,54
2026-03-22T00:42:55.356370838,208.80.154.224,10.0.2.15,80,59980,TCP,60
2026-03-22T00:42:55.417618279,10.0.2.15,208.80.154.224,39722,443,TCP,74
2026-03-22T00:42:55.467311244,208.80.154.224,10.0.2.15,443,39722,TCP,60
2026-03-22T00:42:55.467359939,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.471717940,10.0.2.15,208.80.154.224,0,0,TLSV1.3,571
2026-03-22T00:42:55.472275674,208.80.154.224,10.0.2.15,443,39722,TCP,60
2026-03-22T00:42:55.488894676,10.0.2.15,208.80.154.224,59984,80,TCP,74
2026-03-22T00:42:55.524018727,208.80.154.224,10.0.2.15,0,0,TLSV1.3,2934
2026-03-22T00:42:55.524276513,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.526540077,208.80.154.224,10.0.2.15,0,0,TLSV1.3,303
2026-03-22T00:42:55.526582210,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.542005614,208.80.154.224,10.0.2.15,80,59984,TCP,60
2026-03-22T00:42:55.542057356,10.0.2.15,208.80.154.224,59984,80,TCP,54
2026-03-22T00:42:55.550775879,10.0.2.15,208.80.154.224,0,0,TLSV1.3,118
2026-03-22T00:42:55.551696503,208.80.154.224,10.0.2.15,443,39722,TCP,60
2026-03-22T00:42:55.562818297,10.0.2.15,208.80.154.224,0,0,TLSV1.3,224
2026-03-22T00:42:55.563433205,208.80.154.224,10.0.2.15,443,39722,TCP,60
2026-03-22T00:42:55.564082828,10.0.2.15,208.80.154.224,0,0,TLSV1.3,302
2026-03-22T00:42:55.565257807,208.80.154.224,10.0.2.15,443,39722,TCP,60
2026-03-22T00:42:55.604335293,208.80.154.224,10.0.2.15,0,0,TLSV1.3,580
2026-03-22T00:42:55.604367170,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.615322946,208.80.154.224,10.0.2.15,0,0,TLSV1.3,106
2026-03-22T00:42:55.615392749,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.615323549,208.80.154.224,10.0.2.15,443,39722,TCP,5494
2026-03-22T00:42:55.615610631,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.616603856,10.0.2.15,208.80.154.224,0,0,TLSV1.3,85
2026-03-22T00:42:55.617330193,208.80.154.224,10.0.2.15,443,39722,TCP,60
2026-03-22T00:42:55.618739496,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:55.618757515,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.623701168,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:55.623795711,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.626115979,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:55.626229015,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.654787192,208.80.154.224,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:55.654834280,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.655236106,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:55.655247018,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.665484307,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:55.665518357,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.665972772,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:55.665985971,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.670279662,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:55.670306727,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.674247667,208.80.154.224,10.0.2.15,0,0,TLSV1.3,1271
2026-03-22T00:42:55.674836287,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:55.769354129,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:42:55.769763913,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:42:55.769878947,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:55.771035163,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:42:56.243754778,10.0.2.15,208.80.154.224,0,0,TCP,74
2026-03-22T00:42:56.292371008,208.80.154.224,10.0.2.15,80,59976,TCP,60
2026-03-22T00:42:56.292493774,10.0.2.15,208.80.154.224,59976,80,TCP,54
2026-03-22T00:42:56.765765517,10.0.2.15,208.80.154.224,0,0,TLSV1.3,348
2026-03-22T00:42:56.766337979,208.80.154.224,10.0.2.15,443,39722,TCP,60
2026-03-22T00:42:56.767341815,10.0.2.15,208.80.154.224,0,0,TLSV1.3,160
2026-03-22T00:42:56.768293255,208.80.154.224,10.0.2.15,443,39722,TCP,60
2026-03-22T00:42:56.768845324,10.0.2.15,208.80.154.224,0,0,TLSV1.3,156
2026-03-22T00:42:56.769220687,208.80.154.224,10.0.2.15,443,39722,TCP,60
2026-03-22T00:42:56.818784616,208.80.154.224,10.0.2.15,443,39722,TCP,5494
2026-03-22T00:42:56.818821130,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.822965152,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:56.823088284,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.824023844,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:56.824043597,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.825459655,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:56.825473983,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.828767870,208.80.154.224,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:56.828796015,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.831871215,208.80.154.224,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:56.831896969,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.834638095,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:56.834662748,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.836377970,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:56.836397816,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.839365006,208.80.154.224,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:42:56.839402823,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.842544705,208.80.154.224,10.0.2.15,0,0,TLSV1.3,1235
2026-03-22T00:42:56.842567251,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.905300314,10.0.2.15,208.80.154.224,0,0,TLSV1.3,216
2026-03-22T00:42:56.906633893,208.80.154.224,10.0.2.15,443,39722,TCP,60
2026-03-22T00:42:56.963438355,208.80.154.224,10.0.2.15,443,39722,TCP,5494
2026-03-22T00:42:56.963471286,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.963438746,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:56.963571879,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.965401624,208.80.154.224,10.0.2.15,443,39722,TCP,2774
2026-03-22T00:42:56.965423605,10.0.2.15,208.80.154.224,39722,443,TCP,54
2026-03-22T00:42:56.968512225,208.80.154.224,10.0.2.15,443,39722,TCP,2774
